username_length,full_name_length,followers,following,posts,bio_length,has_external_url,has_profile_pic,is_private,is_verified,engagement_rate,label,follower_following_ratio,posts_per_follower
16,5,212,4906,5,20,1,0,0,0,0.01040605651013659,1,0.043203586712859184,0.023474178403755867
18,8,165,3753,5,11,0,0,0,0,0.00843352005727702,1,0.043953116675546085,0.030120481927710843
17,9,44,1880,11,26,1,0,0,0,0.01670719294120773,1,0.023391812865497075,0.24444444444444444
21,3,295,6955,13,6,0,0,0,0,0.01317676431532324,1,0.04240943070730305,0.04391891891891892
29,8,97,2476,11,3,1,1,0,0,0.0005393975660105488,1,0.03916027452563585,0.11224489795918367
28,7,257,6690,11,6,0,1,1,0,0.011342703479478522,1,0.03840980421461665,0.04263565891472868
8,24,35060,1928,242,52,1,1,1,0,0.010157673851173344,0,18.175220321410055,0.006902256067995779
19,8,172,6910,2,6,0,0,0,0,0.012128298639581564,1,0.024887859933439446,0.011560693641618497
12,22,46376,1506,172,129,0,1,0,0,0.09219091332162363,0,30.773722627737225,0.0037087349332643334
16,3,143,1771,14,24,0,0,0,0,0.01110901504537486,1,0.0806997742663657,0.09722222222222222
23,8,227,5622,15,14,1,1,0,0,0.0030664035726243257,1,0.04036990930108483,0.06578947368421052
5,10,4195,1430,43,50,1,1,1,0,0.10650082544865035,0,2.93151642208246,0.010247855100095328
26,1,261,5218,7,7,0,0,0,0,0.015294893082698257,1,0.05000958037938302,0.026717557251908396
29,2,81,4809,7,2,1,1,0,0,0.01650047906102366,1,0.01683991683991684,0.08536585365853659
8,34,36096,534,127,113,1,1,1,0,0.060682294849380904,0,67.46915887850467,0.003518297919494695
23,7,131,4831,16,18,0,0,1,0,0.01114208689653212,1,0.02711092715231788,0.12121212121212122
18,1,43,2898,19,16,0,0,0,0,0.003735012265098119,1,0.01483270093135564,0.4318181818181818
6,24,17843,238,470,56,0,1,0,0,0.07966864710176477,0,74.65690376569037,0.026339385787939925
19,23,34447,224,221,124,1,1,1,0,0.11396292817760698,0,153.09777777777776,0.0064154667905248495
16,30,35783,1967,105,26,1,0,1,0,0.10937364805537196,0,18.182418699186993,0.0029342723004694834
29,2,184,3991,15,17,0,1,0,0,0.0017697572706550635,1,0.04609218436873747,0.08108108108108109
11,20,45276,127,372,50,1,1,1,0,0.04689117133674774,0,353.71875,0.008216092055569052
23,0,295,4644,8,10,1,0,0,0,0.013366233906988309,1,0.06350914962325081,0.02702702702702703
17,14,17677,717,12,57,1,0,0,0,0.05120060597436273,0,24.619777158774372,0.0006788098201153976
24,6,21,4812,3,22,0,0,0,0,0.019040384808113903,1,0.004363183045917307,0.13636363636363635
13,33,11135,402,358,104,1,1,0,0,0.0365995860940868,0,27.6302729528536,0.03214798850574713
19,8,12276,621,159,50,1,1,1,0,0.037315033132732676,0,19.736334405144696,0.012951046672639896
22,8,185,2323,10,28,0,1,0,0,0.000571593809010471,1,0.07960413080895008,0.053763440860215055
22,7,68,3506,2,8,0,1,0,0,0.007425712248169569,1,0.019389791844881665,0.028985507246376812
15,5,72,7283,2,6,1,0,0,0,0.01229793277529461,1,0.009884678747940691,0.0273972602739726
17,8,8,5523,13,27,0,0,0,0,0.017595652870899224,1,0.001448225923244026,1.4444444444444444
19,26,46171,757,256,88,1,1,1,0,0.11762547337552307,0,60.91160949868074,0.005544485835571342
24,2,152,1733,16,8,0,0,0,0,0.006301729085375387,1,0.08765859284890427,0.10457516339869281
20,32,40192,392,86,24,0,1,1,0,0.04201074738170812,0,102.26972010178118,0.0021396760629960442
9,17,15936,1846,384,12,1,1,1,0,0.0727041567663884,0,8.628045479155388,0.024094873564660852
16,11,49396,985,484,116,1,1,1,0,0.010843787921876763,0,50.0973630831643,0.00979816588051906
17,3,160,3075,5,9,1,0,0,0,0.011054044445082734,1,0.05201560468140442,0.031055900621118012
27,9,101,4102,19,12,0,0,0,0,0.01809469979691812,1,0.024616134535705582,0.18627450980392157
7,34,14306,1117,40,113,0,1,1,0,0.04571121290042636,0,12.796064400715563,0.002795834207031523
13,6,30059,1154,276,106,0,0,0,0,0.025804407999024725,0,26.025108225108227,0.009181636726546906
20,25,30623,869,387,134,0,1,1,0,0.0634337232604065,0,35.198850574712644,0.012637147335423198
11,17,28727,1230,25,121,1,1,1,0,0.092175949029826,0,23.336311941510967,0.0008702311333890281
25,9,44,1844,10,18,0,1,0,0,0.001186028664246659,1,0.023848238482384824,0.2222222222222222
24,6,34,1653,1,15,1,0,1,0,0.018136652097141968,1,0.020556227327690448,0.02857142857142857
24,0,221,2834,19,20,0,1,0,0,0.013903144943761611,1,0.0779541446208113,0.08558558558558559
28,7,221,7333,11,23,1,1,0,0,0.003434292346134709,1,0.030133624215980367,0.04954954954954955
8,15,47113,258,451,23,1,1,1,0,0.05056809733925271,0,181.90347490347492,0.00957252621301524
8,11,27286,923,313,58,0,1,1,0,0.04705453203936956,0,29.53030303030303,0.011470663686004325
18,3,207,2860,3,19,0,1,0,0,0.01153584906401121,1,0.07235232436211116,0.014423076923076924
25,7,1,4820,2,6,1,0,0,0,0.01923371990444512,1,0.00020742584526031943,1.0
18,2,27,6595,19,28,1,1,0,0,0.010636787892409984,1,0.004093389933292905,0.6785714285714286
7,32,18739,1821,423,92,1,1,1,0,0.03789732612611412,0,10.284851811196488,0.02257203842049093
7,32,4967,1920,224,97,1,1,1,0,0.07947356245731543,0,2.5856324830817283,0.04508856682769726
15,8,103,4528,19,17,1,1,0,0,0.016119122556560804,1,0.022742327224552883,0.18269230769230768
5,32,19325,1403,393,107,1,1,0,0,0.08612826010990307,0,13.764245014245015,0.020335299596398633
29,0,75,6317,14,26,0,0,0,0,0.019542062807753835,1,0.011870845204178538,0.18421052631578946
19,5,35,5543,7,24,0,1,0,0,0.0008592678561527168,1,0.006313131313131313,0.19444444444444445
24,2,223,3293,4,10,1,1,0,0,0.010668006413010257,1,0.06769884638737098,0.017857142857142856
8,16,7180,429,241,10,1,1,0,0,0.09737776783839817,0,16.697674418604652,0.03356078540593232
27,6,268,1399,0,19,0,1,1,0,0.010767143136015513,1,0.19142857142857142,0.0
13,16,48044,1269,133,138,1,0,0,0,0.08504206665265139,0,37.82992125984252,0.0027682381101051096
16,6,132,5554,7,15,0,1,0,0,0.007795297503918572,1,0.023762376237623763,0.05263157894736842
29,5,119,1222,16,12,0,1,0,0,0.011755013609446571,1,0.0973017170891251,0.13333333333333333
16,6,234,3812,1,10,1,0,1,0,0.01384026781137824,1,0.06136900078678206,0.00425531914893617
9,10,20461,1695,166,140,0,1,1,0,0.043291028341098985,0,12.064268867924529,0.008112598963933144
19,24,35645,1809,315,111,1,1,1,0,0.02718641607156129,0,19.693370165745858,0.008836896145430062
21,20,46414,964,17,39,1,1,0,0,0.07333128257419486,0,48.097409326424874,0.0003662609070343639
16,20,46213,591,195,98,0,1,0,0,0.04671655402205275,0,78.0625,0.004219500584238542
19,6,258,4622,11,23,0,1,0,0,0.002002290893120351,1,0.055807916937053864,0.04247104247104247
7,11,41293,1523,100,33,1,1,1,0,0.044431014111658264,0,27.09514435695538,0.0024216593209667263
25,3,204,4118,9,10,1,0,0,0,0.019225920579693197,1,0.049526584122359794,0.04390243902439024
9,22,32514,1655,32,34,0,1,1,0,0.07794018555978993,0,19.634057971014492,0.0009841611563893588
22,1,293,4194,11,13,0,1,0,0,0.00507900483729872,1,0.0698450536352801,0.03741496598639456
10,13,14586,833,307,14,0,1,0,0,0.05054585647047749,0,17.489208633093526,0.021046136971275792
20,15,16445,1224,341,114,1,1,0,0,0.10449199698078451,0,13.424489795918367,0.02073452511248936
7,29,38801,1066,484,115,0,1,1,0,0.07370407084310612,0,36.36457357075914,0.012473583835884748
17,9,219,3112,14,23,0,0,0,0,0.002027878772544145,1,0.07035014455509155,0.06363636363636363
16,30,46539,1332,423,123,0,1,0,0,0.08165087076545557,0,34.91297824456114,0.00908895573700043
26,1,154,2992,17,23,0,0,0,0,0.010184581320708623,1,0.05145339124624123,0.10967741935483871
19,17,26812,597,26,103,0,1,0,0,0.08224525458259695,0,44.836120401337794,0.0009696788871070003
5,18,41397,1615,233,134,0,1,1,0,0.05830148921476642,0,25.616955445544555,0.005628291221798154
28,5,203,4251,8,8,0,0,0,0,0.015658710250017686,1,0.04774223894637818,0.0392156862745098
17,0,15,2519,4,11,0,0,0,0,0.0046009165143811575,1,0.005952380952380952,0.25
24,0,110,2061,9,21,1,1,0,0,0.014627120961914375,1,0.0533462657613967,0.08108108108108109
13,27,32513,1428,207,26,1,1,0,0,0.08422369170881654,0,22.75227431770469,0.006366488281970843
13,13,16898,1295,26,81,1,1,0,0,0.04406372200991755,0,13.03858024691358,0.0015385525770755667
15,9,21104,1915,402,49,0,1,1,0,0.02673877877244426,0,11.014613778705638,0.01904761904761905
21,0,168,5723,18,19,1,0,1,0,0.015066134763528019,1,0.029350104821802937,0.10650887573964497
17,32,27919,840,170,121,0,1,1,0,0.05100279920738904,0,33.1973840665874,0.0060888252148997134
19,18,1964,309,484,19,1,1,1,0,0.016722493374117877,0,6.335483870967742,0.24631043256997456
28,7,261,610,3,3,1,1,1,0,0.009158199563703028,1,0.42716857610474634,0.011450381679389313
17,26,38487,319,253,67,0,1,1,0,0.07069911932776496,0,120.271875,0.006573477447516109
21,9,45,5440,18,29,1,0,1,0,0.0017480377178590457,1,0.008270538503951479,0.391304347826087
28,7,16,1820,0,19,0,1,1,0,0.01986506142369588,1,0.008786381109280615,0.0
19,3,29,6429,18,12,0,0,1,0,0.012140428567413281,1,0.004510108864696734,0.6
14,22,41793,526,467,64,1,1,0,0,0.08996255262946194,0,79.30360531309297,0.011173852706130067
16,0,203,4328,17,14,0,0,0,0,0.01614157161671481,1,0.046893046893046894,0.08333333333333333
19,4,156,3975,18,16,1,1,0,0,0.017780823318674623,1,0.039235412474849095,0.11464968152866242
16,8,21,5709,11,11,0,1,1,0,0.013881245839540073,1,0.0036777583187390544,0.5
16,7,41,3761,19,8,0,0,0,0,0.015690415204396034,1,0.010898458266879319,0.4523809523809524
16,23,20721,545,219,131,1,1,1,0,0.05941032452311692,0,37.95054945054945,0.010568477946144194
17,5,81,6714,8,11,0,0,0,0,0.0028909317995663543,1,0.012062546537602383,0.0975609756097561
29,3,93,5854,15,20,0,1,0,0,0.007673630446555995,1,0.015883859948761743,0.1595744680851064
12,19,46856,565,206,39,1,1,1,0,0.06071108337235833,0,82.7844522968198,0.00439635486693557
14,18,23432,1987,294,86,0,1,1,0,0.06409514702334843,0,11.78672032193159,0.012546408910510818
21,31,3974,1271,101,46,0,1,1,0,0.08684743013845922,0,3.1242138364779874,0.02540880503144654
22,2,159,4498,18,13,0,0,0,0,0.011512617801834346,1,0.03534118693042899,0.1125
20,3,258,5737,12,19,0,0,0,0,0.0053042755077436984,1,0.04496340188218892,0.04633204633204633
8,13,4976,106,19,128,0,1,1,0,0.08664605009211424,0,46.504672897196265,0.003817560779586096
19,6,254,4301,12,4,1,0,0,0,0.01744737055503703,1,0.05904230590423059,0.047058823529411764
25,0,118,4836,10,12,0,0,0,0,0.01567515176422503,1,0.02439528633450486,0.08403361344537816
15,12,32746,374,117,59,1,1,0,0,0.031252014022623086,0,87.32266666666666,0.003572846367606193
12,25,22917,1086,280,113,0,1,0,0,0.11675964817713357,0,21.082796688132476,0.012217470983506415
12,17,415,1540,331,100,0,1,1,0,0.020438248417943717,0,0.2693056456846204,0.7956730769230769
19,20,6639,415,33,19,0,1,0,0,0.013315817427751581,0,15.959134615384615,0.004969879518072289
20,1,35,6617,0,8,0,1,0,0,0.009766988181613843,1,0.005288606829857963,0.0
27,7,175,5087,14,8,0,1,0,0,0.005052794852081921,1,0.034394654088050314,0.07954545454545454
20,12,16496,1214,180,94,0,1,1,0,0.06909238352501913,0,13.576954732510288,0.010911074740861976
21,13,44998,1742,399,135,0,0,1,0,0.08986888323460072,0,25.816408491107286,0.008866863708082403
19,9,49959,1881,260,132,0,1,1,0,0.06396422675649596,0,26.545696068012752,0.005204163330664532
18,26,12784,1366,281,38,1,1,1,0,0.10591916113968466,0,9.351865398683248,0.021978881501759875
10,11,37278,1063,332,134,0,1,0,0,0.0550979451291911,0,35.035714285714285,0.008905818289117197
29,2,72,1542,12,18,1,0,0,0,0.01296337076948749,1,0.046662346079066754,0.1643835616438356
7,5,45977,1987,212,131,0,1,1,0,0.06447688777896832,0,23.127263581488933,0.004610900865631389
9,7,44682,60,367,125,1,1,0,0,0.027153030306965573,0,732.4918032786885,0.008213414497683683
9,20,17668,1513,433,132,1,1,1,0,0.0781028059087024,0,11.669749009247028,0.024506197294696927
23,8,270,4824,7,26,1,1,0,0,0.005496074111387757,1,0.05595854922279793,0.025830258302583026
20,8,78,618,15,23,1,0,0,0,0.006361392657574838,1,0.1260096930533118,0.189873417721519
11,22,2916,1449,327,64,1,1,1,0,0.0591673126343013,0,2.0110344827586206,0.11210147411724375
8,15,18069,1634,295,46,1,0,1,0,0.10925097274846857,0,11.051376146788991,0.01632540121748755
19,24,47516,659,189,81,0,1,1,0,0.025261310582071924,0,71.9939393939394,0.003977523833575352
22,5,248,2897,15,6,0,1,0,0,0.009937103166160149,1,0.08557625948930296,0.060240963855421686
27,7,12,5878,9,29,0,1,0,0,0.019793649898601762,1,0.002041163463174009,0.6923076923076923
29,5,108,2282,16,27,0,0,0,0,0.003156828217458412,1,0.04730617608409987,0.14678899082568808
19,14,17650,596,155,137,0,1,1,0,0.060050178038076975,0,29.564489112227804,0.008781372160217552
29,2,241,2239,8,5,0,0,1,0,0.001898540056497433,1,0.10758928571428572,0.03305785123966942
22,4,254,7016,6,19,0,0,0,0,0.01561964273748145,1,0.03619780532991307,0.023529411764705882
13,14,1659,899,226,41,1,1,1,0,0.03255897425606824,0,1.8433333333333333,0.13614457831325302
20,18,18307,358,443,13,1,0,0,0,0.03540888605199475,0,50.99442896935933,0.0241970723181123
16,32,13186,917,119,71,0,1,0,0,0.08826564101160149,0,14.363834422657952,0.00902403882611663
20,2,112,3264,13,5,0,1,1,0,0.012584767512686232,1,0.03430321592649311,0.11504424778761062
19,4,72,7260,18,11,0,1,0,0,0.012599762271859929,1,0.00991598953312216,0.2465753424657534
21,6,229,6510,3,9,0,1,0,0,0.01828128289064913,1,0.03517124865612041,0.013043478260869565
14,26,43091,307,88,74,1,1,0,0,0.04311504522676794,0,139.90584415584416,0.002042142393019586
11,21,45586,603,316,52,1,1,1,0,0.014352805799248917,0,75.47350993377484,0.006931800732665014
14,15,7032,892,197,50,1,1,1,0,0.06165917687066017,0,7.87458006718925,0.028010806199345942
18,7,237,2941,11,26,1,1,1,0,0.003369332104680709,1,0.0805574439157036,0.046218487394957986
17,2,191,4772,4,20,1,0,0,0,0.007884624365516206,1,0.0400167609469935,0.020833333333333332
20,13,16898,1367,351,84,1,1,1,0,0.07626005915402193,0,12.352339181286549,0.020770459790520147
25,5,228,3956,3,19,0,0,0,0,0.012702740962316527,1,0.0576194086429113,0.013100436681222707
16,7,286,624,4,18,0,1,1,0,0.01861367393431311,1,0.4576,0.013937282229965157
26,1,17,3178,15,28,0,1,0,0,0.014603220096866234,1,0.0053475935828877,0.8333333333333334
6,15,2826,667,480,38,0,1,0,0,0.024726026602401967,0,4.230538922155689,0.16979129819596744
27,3,280,2022,1,17,0,1,0,0,0.008330427857756876,1,0.1384083044982699,0.0035587188612099642
19,5,38,7313,4,7,1,0,0,0,0.011630194534419587,1,0.005195515449822259,0.10256410256410256
12,6,32585,1031,210,137,1,1,1,0,0.013147115795915872,0,31.574612403100776,0.006444485361811821
17,14,21739,632,220,55,0,1,0,0,0.03200541564610124,0,34.342812006319114,0.010119595216191352
26,6,123,7038,3,7,0,0,0,0,0.010483761425406002,1,0.017474073021736043,0.024193548387096774
12,8,5900,322,259,140,0,1,1,0,0.07003871341808084,0,18.26625386996904,0.04389086595492289
21,10,2432,1098,129,19,1,1,0,0,0.11351297909233321,0,2.212920837124659,0.0530209617755857
21,4,279,5914,2,14,0,0,0,0,0.006867327317606775,1,0.04716821639898563,0.007142857142857143
11,15,1220,1909,82,39,0,1,1,0,0.03448090807004381,0,0.6387434554973822,0.06715806715806716
29,8,20,701,10,29,0,0,0,0,0.015869692306883655,1,0.02849002849002849,0.47619047619047616
27,8,274,1755,10,17,0,1,0,0,0.01755196588282894,1,0.1560364464692483,0.03636363636363636
16,6,77,887,5,29,0,0,0,0,0.016460931496577125,1,0.08671171171171171,0.0641025641025641
20,5,124,618,10,0,0,0,0,0,0.008840773238978122,1,0.20032310177705978,0.08
13,12,29142,973,51,35,0,1,1,0,0.0803666016203217,0,29.919917864476385,0.0017499914216106784
12,24,35962,1241,448,66,1,1,0,0,0.0751877392757961,0,28.954911433172303,0.012457247726830354
19,8,21565,341,131,122,0,1,1,0,0.07713979462540974,0,63.05555555555556,0.006074376333116943
11,13,11924,1769,434,14,0,1,0,0,0.052480563853141086,0,6.736723163841808,0.03639412997903564
19,31,3356,1937,168,19,0,1,1,0,0.06639848297522946,0,1.7316821465428276,0.050044682752457555
20,9,19,1325,17,27,0,1,0,0,0.001666991627152139,1,0.014328808446455505,0.85
28,5,87,5632,5,6,0,0,0,0,0.014143212417365419,1,0.015444700869873956,0.056818181818181816
6,17,14765,383,72,115,0,1,1,0,0.0679820807888998,0,38.450520833333336,0.004876066639577408
25,5,106,6052,0,14,1,1,0,0,0.010035671951404175,1,0.017511977531802413,0.0
27,4,190,4553,1,28,0,0,0,0,0.0010840532700878503,1,0.041721563460693896,0.005235602094240838
7,25,40081,578,469,65,0,1,0,0,0.10246606847545596,0,69.22452504317789,0.011701012923506811
15,2,153,506,9,13,0,0,0,0,0.012063749761945715,1,0.30177514792899407,0.05844155844155844
26,5,226,3290,5,23,1,0,0,0,0.009710811997339653,1,0.06867213612883621,0.022026431718061675
5,19,37421,731,259,139,1,1,0,0,0.05042851427209286,0,51.12158469945355,0.006921062476618032
12,6,20912,1000,496,22,1,1,1,0,0.013990055815898973,0,20.891108891108892,0.023717305025582173
12,18,17250,1499,346,136,0,1,0,0,0.014520924688831996,0,11.5,0.02005680830096806
21,22,32904,1348,107,70,1,1,1,0,0.06067688865207081,0,24.39140103780578,0.0032517854429418023
28,2,10,6700,6,20,0,1,0,0,0.0038892497546456294,1,0.0014923145799134458,0.5454545454545454
21,29,25550,1777,173,99,1,1,0,0,0.031640615307099836,0,14.37007874015748,0.00677077218112794
17,16,47567,1933,185,31,0,1,0,0,0.07295899632303868,0,24.595139607032056,0.003889169189371006
22,7,167,3617,5,22,0,0,0,0,0.007714295752057556,1,0.046158098396904365,0.02976190476190476
26,3,85,2384,9,24,0,0,0,0,0.007459178839156375,1,0.03563941299790356,0.10465116279069768
23,3,104,3076,0,28,0,1,0,0,0.017896315001218705,1,0.033799155021124475,0.0
16,21,49550,1767,315,47,0,1,0,0,0.015523756141288762,0,28.02601809954751,0.006357086638009324
28,6,21,6892,0,9,1,0,0,0,0.0008968274999514648,1,0.0030465689830262584,0.0
10,14,13749,1227,190,55,1,1,1,0,0.013254112899976127,0,11.196254071661238,0.013818181818181818
26,6,81,2705,4,18,0,1,0,0,0.002623750838360217,1,0.02993348115299335,0.04878048780487805
29,3,268,7000,4,12,0,1,0,0,0.004340328169146122,1,0.03828024567918869,0.01486988847583643
8,7,43906,1773,437,87,0,1,1,0,0.0172986289186779,0,24.749718151071026,0.00995285489785228
18,12,4636,1734,435,86,1,1,1,0,0.06209619816441529,0,2.6720461095100863,0.09381065343972396
15,5,81,3304,14,13,0,0,0,0,0.015250585045007726,1,0.024508320726172466,0.17073170731707318
9,29,14439,908,109,110,0,1,0,0,0.11643591126522755,0,15.884488448844884,0.007548476454293629
22,9,185,3051,4,1,0,1,0,0,0.008760310444992852,1,0.060615989515072084,0.021505376344086023
26,7,167,5759,16,9,0,0,0,0,0.01942143860565938,1,0.028993055555555557,0.09523809523809523
9,16,4579,258,398,47,1,1,0,0,0.015393437100224925,0,17.679536679536678,0.0868995633187773
6,14,33115,704,233,12,1,1,1,0,0.10396384158850448,0,46.97163120567376,0.007035873897813746
16,9,182,1203,12,2,0,0,0,0,0.0021905028980334596,1,0.1511627906976744,0.06557377049180328
15,1,255,4612,10,28,0,0,0,0,0.010960950056770872,1,0.05527856058963798,0.0390625
21,15,10788,1404,319,58,1,1,1,0,0.07359043982056797,0,7.678291814946619,0.029567151728612476
26,1,142,2576,5,28,0,0,0,0,0.004348546897216586,1,0.055102832751261155,0.03496503496503497
16,4,261,4112,3,18,0,1,0,0,0.00816223904123465,1,0.06345733041575492,0.011450381679389313
21,1,290,6478,8,10,0,0,1,0,0.01688357017008925,1,0.044759993826207746,0.027491408934707903
11,13,46696,428,28,122,0,1,0,0,0.04754680609143401,0,108.84848484848484,0.0005996102533353321
7,12,21005,1594,177,17,1,1,1,0,0.050338815072923274,0,13.169278996865204,0.008426163953156242
20,26,27541,654,383,46,1,1,1,0,0.1047589428022367,0,42.04732824427481,0.013906034420158303
23,4,25,2686,18,11,1,1,0,0,0.016332101881232075,1,0.009304056568663937,0.6923076923076923
27,0,78,7362,16,23,1,0,0,0,0.006754474659710392,1,0.010593508080945268,0.20253164556962025
15,8,53,4410,7,13,0,0,0,0,0.0017733294087284924,1,0.012015416005440944,0.12962962962962962
